building_ID,CVRMSE,NRMSE,MAE,MAE_NORM,MSE,MSE_NORM,Avg_Test_Loss
umar_UMAR,0.6517100317355331,65.17100288144724,4.306798,0.41028672,87.34941,0.7927312,0.19922885486690847
